order,site_no,site,class,class_a,result,distance_class,size_class,color,note
2차,SY1-5,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY1-5,SY,포장재,비닐or과자봉지,비닐조각,1,2,흰색,
2차,SY1-5,SY,포장재,비닐or과자봉지,비닐조각,1,2,검정,
2차,SY1-5,SY,포장재,비닐or과자봉지,비닐조각,1,3,흰색,
2차,SY2-1,SY,포장재,비닐or과자봉지,비닐조각,1,3,투명,
2차,SY2-1,SY,포장재,비닐or과자봉지,비닐조각,1,3,,
2차,SY2-1,SY,포장재,비닐or과자봉지,비닐조각,2,3,검정,
2차,SY2-1,SY,포장재,비닐or과자봉지,사탕봉지,1,2,노랑,
2차,SY2-3,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY2-3,SY,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,SY2-3,SY,포장재,비닐or과자봉지,아이스크림봉지,2,2,노랑,
2차,SY2-4,SY,포장재,비닐or과자봉지,비닐조각,1,1,검정,
2차,SY2-4,SY,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,,
2차,SY2-4,SY,어구,EPS조각,EPS조각,2,1,,
2차,SY2-5,SY,포장재,비닐or과자봉지,비닐조각,1,1,검정,
2차,SY2-5,SY,포장재,비닐or과자봉지,비닐조각,1,2,검정,
2차,SY3-2,SY,기타플라스틱,플라스틱 조각or기타,라이터,1,2,보라,
2차,SY3-3,SY,포장재,비닐or과자봉지,비닐조각,1,1,검정,
2차,BH2-1,BH,어구,EPS조각,EPS조각,3,1,,
2차,BH2-1,BH,어구,EPS조각,EPS조각,4,2,,
2차,BH2-1,BH,포장재,플라스틱 음료수병,PET병,5,3,투명,500ml
2차,BH2-1,BH,어구,EPS조각,EPS조각,4,2,,
2차,BH2-1,BH,어구,EPS조각,EPS조각,2,1,,
2차,BH2-1,BH,기타인공물,기타,담배꽁초,2,1,,
2차,BH2-1,BH,어구,EPS조각,EPS조각,4,1,,
2차,BH2-1,BH,어구,EPS조각,EPS조각,4,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,2,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,1,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,1,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,4,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,2,2,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,5,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,3,1,,
2차,BH2-2,BH,어구,EPS조각,EPS조각,6,2,,
2차,BH2-2,BH,포장재,비닐or과자봉지,비닐,3,3,,비닐장갑
2차,BH2-2,BH,자연물,나무,나무,3,5,,
2차,BH2-2,BH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,3,1,초록색,
2차,BH2-3,BH,어구,EPS조각,EPS조각,4,1,,
2차,BH2-3,BH,어구,EPS조각,EPS조각,4,2,,
2차,BH2-3,BH,어구,EPS조각,EPS조각,2,2,,
2차,BH2-3,BH,어구,EPS조각,EPS조각,4,1,,
2차,BH2-3,BH,어구,EPS조각,EPS조각,3,2,,
2차,BH2-3,BH,어구,EPS조각,EPS조각,4,2,,
2차,BH2-3,BH,포장재,비닐or과자봉지,비닐조각,2,2,,
2차,BH2-3,BH,포장재,비닐or과자봉지,비닐봉지,5,5,파랑,
2차,BH2-3,BH,어구,EPS조각,EPS조각,1,2,,
2차,BH2-3,BH,포장재,비닐or과자봉지,비닐조각,1,1,파랑,
2차,BH2-4,BH,어구,EPS조각,EPS조각,5,2,,
2차,BH2-4,BH,어구,EPS조각,EPS조각,6,1,,
2차,BH2-5,BH,어구,부자(EPS),EPS부자,6,4,,
2차,BH1-1,BH,어구,EPS조각,EPS조각,3,2,,
2차,BH1-1,BH,어구,EPS조각,EPS조각,3,1,,
2차,BH1-1,BH,어구,EPS조각,EPS조각,2,1,,
2차,BH1-1,BH,기타인공물,기타,신발밑창,3,2,,
2차,BH1-1,BH,포장재,비닐or과자봉지,과자봉지,1,3,,
2차,BH1-1,BH,포장재,포장용품,노끈,1,5,노랑,
2차,BH1-1,BH,기타플라스틱,플라스틱 용기,플라스틱용기,6,3,,
2차,BH1-1,BH,기타인공물,유리,유리병,4,2,,박카스
2차,BH1-1,BH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,6,2,,
2차,BH1-1,BH,기타플라스틱,플라스틱 조각or기타,플라스틱조각,6,2,,
2차,BH1-1,BH,포장재,비닐or과자봉지,비닐봉지,4,3,투명,
2차,BH1-1,BH,어구,부자(EPS),EPS부자,7,4,,
2차,BH1-1,BH,포장재,비닐or과자봉지,비닐조각,2,2,투명,
2차,BH1-1,BH,포장재,비닐or과자봉지,비닐조각,2,3,투명,
2차,BH1-2,BH,포장재,비닐or과자봉지,비닐조각,2,1,투명,
2차,BH1-5,BH,포장재,비닐or과자봉지,비닐봉지,6,4,검정,
2차,BH3-5,BH,어구,EPS조각,EPS조각,7,2,,
2차,BH3-5,BH,어구,EPS조각,EPS조각,3,2,,
2차,GJ3-1,GJ,포장재,비닐or과자봉지,과자봉지,3,3,,
2차,GJ3-1,GJ,포장재,비닐or과자봉지,아이스크림봉지,3,2,,
2차,GJ3-1,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,GJ3-1,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,2,,
2차,GJ3-1,GJ,포장재,플라스틱 음료수병,라벨지,2,2,,
2차,GJ3-1,GJ,어구,EPS조각,EPS조각,3,3,,
2차,GJ3-1,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,5,1,,
2차,GJ3-1,GJ,포장재,비닐or과자봉지,비닐,1,2,,일회용장갑
2차,GJ3-1,GJ,어구,EPS조각,EPS조각,4,1,,
2차,GJ3-1,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-1,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-1,GJ,기타플라스틱,플라스틱 용기,플라스틱용기,3,1,,플라스틱용기뚜껑
2차,GJ3-1,GJ,기타플라스틱,플라스틱 용기,플라스틱용기,3,1,,플라스틱용기뚜껑
2차,GJ3-1,GJ,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,GJ3-1,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,1,3,흰색,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,2,3,흰색,
2차,GJ3-2,GJ,포장재,비닐or과자봉지,비닐조각,1,2,투명,
2차,GJ3-2,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,2,1,빨강,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,2,1,,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,1,2,,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,1,2,,
2차,GJ3-2,GJ,포장재,비닐or과자봉지,비닐조각,1,2,,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,2,3,,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,2,2,,
2차,GJ3-2,GJ,어구,EPS조각,EPS조각,1,2,,
2차,GJ3-2,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-2,GJ,어구,EPS조각,EPS조각,4,1,,
2차,GJ3-2,GJ,포장재,비닐or과자봉지,비닐,5,4,파랑,
2차,GJ3-2,GJ,어구,밧줄or끈,로프,2,1,,
2차,GJ3-2,GJ,포장재,비닐or과자봉지,비닐조각,2,1,,
2차,GJ3-2,GJ,기타인공물,기타,장갑,3,3,,
2차,GJ3-3,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,1,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,1,1,,
2차,GJ3-3,GJ,어구,밧줄or끈,로프,2,3,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,3,1,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,3,1,,
2차,GJ3-3,GJ,포장재,포(마)대자루,마대자루,7,4,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,5,1,,
2차,GJ3-3,GJ,기타플라스틱,플라스틱 조각or기타,플라스틱조각,1,2,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,4,1,,
2차,GJ3-3,GJ,어구,EPS조각,EPS조각,2,1,,
2차,GJ3-3,GJ,어구,기타어구,깃발,4,5,,
2차,GJ3-3,GJ,포장재,비닐or과자봉지,비닐,2,1,,
2차,GJ3-3,GJ,어구,밧줄or끈,로프,2,1,,
2차,GJ3-3,GJ,어구,밧줄or끈,로프,2,1,,
